Long_LW_CloudFraction,Long_SW_CloudFraction,Time,XL_CloudAlbedo,XL_CloudAlbedoCorrected,XL_CloudFraction,XL_CloudFractionCorrected,TSI_CloudFraction,Lidar_CloudFraction
0.04,0.18,2015-08-16 18:05:00,0.2191129084396052,0.19575735135695388,0.1078891194295916,0.12076123110237401,0.375831,--
0.0,0.17,2015-08-16 18:15:00,0.2648553543101161,0.2369831751031869,0.10616707293599048,0.11865364579694823,0.318808,0.0
0.11,0.2,2015-08-16 18:25:00,0.10886543505648694,0.0975678024072494,0.12156448138814915,0.13564075265831502,0.373795,0.0
0.16,0.14,2015-08-16 18:35:00,0.3616367290830561,0.324672008893287,0.09741744903835736,0.10850866924418527,0.281977,0.0
0.0,0.14,2015-08-16 18:45:00,0.4417953208237417,0.3973709268932273,0.11417589291950553,0.1269402762730648,0.277909,0.0
0.0,0.15,2015-08-16 18:55:00,0.3925817256437713,0.3537963059094906,0.1105618181516186,0.12268231362307995,0.233393,0.0
0.0,0.12,2015-08-16 19:05:00,0.4885403985149923,0.4411803253234246,0.10559253305372078,0.11692773955967993,0.225739,0.0
0.0,0.12,2015-08-16 19:15:00,0.4360486641617604,0.3946261744712456,0.10085325940237024,0.11143946317723896,0.239582,0.0
0.0,0.14,2015-08-16 19:25:00,0.7514614337010996,0.6816071294347027,0.9141458868980408,1.0078318566739313,0.335999,0.0
0.25,0.21,2015-08-16 19:35:00,0.3299705523732294,0.2999982892474091,0.15457021743808713,0.1700130362624602,0.234234,0.0903614
0.29,0.28,2015-08-16 19:45:00,0.1091981845589286,0.09952065643211597,0.1887084678477972,0.2070587437687611,0.305115,0.196386
0.25,0.2,2015-08-16 19:55:00,0.4795524514592524,0.4381515897439952,0.2047200736826259,0.22406403513173034,0.272759,0.242718
0.25,0.22,2015-08-16 20:05:00,0.6698463222348578,0.6136042229742613,0.7052168250087582,0.7698560064018254,0.320266,0.1949
0.0,0.32,2015-08-16 20:15:00,0.2528468626148023,0.23223528761637385,0.2317694286388749,0.25233965726246105,0.342314,0.0879854
0.07,0.28,2015-08-16 20:25:00,0.4541415225667381,0.4182634701671192,0.306773764745612,0.3330883869668013,0.256076,0.0427969
0.0,0.2,2015-08-16 20:35:00,0.5275748476033798,0.4872585750702152,0.2792834438045731,0.3023916414033601,0.236949,0.0
0.0,0.16,2015-08-16 20:45:00,0.5959742963686029,0.5520088710076269,0.3138528168638949,0.3388500104216249,0.219639,0.0
0.0,0.17,2015-08-16 20:55:00,0.5707969590303892,0.5302340839696325,0.34076020165913395,0.3668283362877056,0.224692,0.0
0.0,0.12,2015-08-16 21:05:00,0.5980356709698837,0.5571891847884781,0.3632619381367478,0.3898919843426269,0.224891,0.0
0.0,0.06,2015-08-16 21:15:00,0.6223556973198732,0.5815989517226079,0.4102844595949121,0.4390359889652689,0.219071,0.0
0.0,--,2015-08-16 21:25:00,0.6248948761871433,0.5857587883731064,0.4360189437898477,0.4651505181024366,0.216488,0.0
0.0,--,2015-08-16 21:35:00,0.6204875703624929,0.5834274505443694,0.4986666739046385,0.5303426717805828,0.211193,0.0
0.0,--,2015-08-16 21:45:00,,,,,0.195574,0.0
0.0,--,2015-08-16 21:55:00,,,,,--,0.0
0.38,--,2015-08-17 10:15:00,,,,,--,--
0.8,--,2015-08-17 10:25:00,,,,,0.5879,--
0.23,--,2015-08-17 10:35:00,0.4529741679517172,0.42660326998500736,0.9885086799605072,1.0496143098806945,0.345323,--
0.02,--,2015-08-17 10:45:00,0.600213415633641,0.5635161776017036,0.9900793434111056,1.0545551806271618,0.235261,--
0.07,--,2015-08-17 10:55:00,0.6361101197306377,0.5953834626253843,0.9896906614324278,1.0573895391115191,0.236545,--
0.23,0.1,2015-08-17 11:05:00,0.6384649008884303,0.5957738523720235,0.41159960627621184,0.4410933792756675,0.263563,--
0.39,0.55,2015-08-17 11:15:00,,,,,0.38262,--
0.0,0.29,2015-08-17 11:25:00,0.5003663676406104,0.4641416014974343,0.4100295841991557,0.4420310806206745,0.271,--
0.0,0.29,2015-08-17 11:35:00,0.4708301476912342,0.43548097879823466,0.3440439137114989,0.371970888721884,0.274775,--
0.0,0.28,2015-08-17 11:45:00,0.5182758259444823,0.4780065242184965,0.3520169784250341,0.3816723852001683,0.265179,--
0.04,0.25,2015-08-17 11:55:00,0.6519351466997265,0.5996152197058997,0.7294685840608919,0.7931189748583031,0.317313,--
0.63,1.0,2015-08-17 12:05:00,0.7065214778230842,0.6480650409275421,0.9917464256286642,1.0812034379420676,0.734407,--
0.75,1.0,2015-08-17 12:15:00,0.7542267954239799,0.6900039904425401,0.9973261952400208,1.0901533188899892,0.939593,--
0.89,1.0,2015-08-17 12:25:00,0.7944429404503672,0.7249404652446786,0.9989189505577089,1.0946886625852985,0.989325,--
0.96,1.0,2015-08-17 12:35:00,0.8323957756085594,0.757695552277616,0.9990077018737792,1.0974985775493449,0.99166,--
0.77,0.72,2015-08-17 12:45:00,,,,,0.929053,--
0.16,0.34,2015-08-17 12:55:00,0.25615687435232665,0.2320782591888365,0.22185834537178564,0.24487662264466556,0.358558,--
0.0,0.31,2015-08-17 13:05:00,,,,,0.355755,--
0.0,0.31,2015-08-17 13:15:00,0.19900796919712174,0.17952472105010134,0.18502345402336756,0.20510346220647488,0.386934,--
0.18,0.43,2015-08-17 13:25:00,0.5224741032034972,0.4703765542640734,0.48440300808606995,0.5380540865494755,0.340669,--
0.39,0.6,2015-08-17 13:35:00,0.3809513027986641,0.3423122423693095,0.4983314595712752,0.5545814471467978,0.57922,--
0.52,0.87,2015-08-17 13:45:00,0.4712908697163925,0.4227272699115232,0.9617907323348001,1.0722828239164843,0.847149,--
0.48,0.66,2015-08-17 13:55:00,0.523325354672758,0.4686069459117016,0.8217309496966314,0.9176830272093358,0.774725,--
0.59,0.83,2015-08-17 14:05:00,0.3996184617948945,0.3572702294219032,0.7953729928943659,0.8896507623597756,0.899542,--
0.41,0.79,2015-08-17 14:15:00,,,,,0.813436,--
0.0,0.65,2015-08-17 14:25:00,,,,,0.783701,--
0.34,0.48,2015-08-17 14:35:00,,,,,0.779712,--
0.43,0.61,2015-08-17 14:45:00,,,,,0.802289,--
0.43,0.86,2015-08-17 14:55:00,0.7020833492279019,0.6238431180472391,1.0000000000000049,1.1254165172576955,0.899922,--
0.63,1.0,2015-08-17 15:05:00,0.7298416495323181,0.6479492148225916,1.0,1.126387119293213,0.985103,--
0.5,0.69,2015-08-17 15:15:00,0.5527911987548679,0.4904034570383729,0.9069618632694048,1.022342988056083,0.945433,--
0.45,0.66,2015-08-17 15:25:00,,,,,0.873369,--
0.29,0.4,2015-08-17 15:35:00,,,,,0.823272,--
0.0,0.37,2015-08-17 15:45:00,0.25851804439880244,0.2290098311924209,0.2329406397641351,0.2629553427434825,0.755224,--
0.0,0.26,2015-08-17 15:55:00,0.2329480925979377,0.20631179588740545,0.15116612985212938,0.1706827351436738,0.707449,--
0.0,0.2,2015-08-17 16:05:00,0.3100778266706043,0.2745953931599953,0.13058056975741753,0.14745381854311498,0.588747,--
0.0,0.2,2015-08-17 16:15:00,0.3288714907495528,0.2912476468950737,0.12911693206495553,0.14579646696513412,0.505254,--
0.0,0.14,2015-08-17 16:25:00,0.4327470936283667,0.3833010899872118,0.1019227160167426,0.11507078973458253,0.342068,--
0.0,0.08,2015-08-17 16:35:00,0.5186491465275748,0.4595208070544957,0.09128322284298863,0.1030289921435219,0.267849,--
0.0,0.09,2015-08-17 16:45:00,0.4878741822777426,0.4324348739121761,0.0924296181844494,0.10427934264880877,0.333234,--
0.0,0.07,2015-08-17 16:55:00,0.5094131441851146,0.4517725839518597,0.09344013368388622,0.1053619320513218,0.337817,0.0
0.0,0.1,2015-08-17 17:05:00,0.4958915470844768,0.4400766819781043,0.08904638288921167,0.10034012339559692,0.335611,0.0
0.0,0.09,2015-08-17 17:15:00,0.5296542765565758,0.4704145467928568,0.0787267932013477,0.08864092954387386,0.271892,0.0
0.0,0.09,2015-08-17 17:25:00,0.575195092606986,0.5113333996804783,0.08905208863862232,0.10017402423418002,0.266672,--
0.0,0.08,2015-08-17 17:35:00,0.5813764139776614,0.5173692528067737,0.08216188107281698,0.09232666905625596,0.241474,--
0.0,0.09,2015-08-17 17:45:00,0.5689068139327218,0.5068639810373307,0.08704163892409246,0.0976959960312129,0.245406,--
0.0,0.07,2015-08-17 17:55:00,0.5684190002428112,0.5070817306031069,0.06563989828502015,0.07357978627002494,0.183634,--
0.0,0.06,2015-08-17 18:05:00,0.6032844050467949,0.5389416350740832,0.06282487512068999,0.07032536538787677,0.163774,--
0.0,0.03,2015-08-17 18:15:00,0.6355708909585571,0.5686488014195307,0.06659487634912052,0.0744321711200775,0.15693,--
0.0,0.04,2015-08-17 18:25:00,0.6670760797015333,0.5978127863801741,0.07720586657529861,0.08615102918233243,0.160363,--
0.0,0.05,2015-08-17 18:35:00,0.6632032778376158,0.5953800154721415,0.06871239840982389,0.07653983450778366,0.160452,--
0.0,0.04,2015-08-17 18:45:00,0.6858083511385805,0.6168150710640553,0.05608942359686217,0.06236325426828415,0.145938,0.0
0.0,0.03,2015-08-17 18:55:00,0.6066093507414345,0.5466527698495578,0.04505332932100524,0.04999475417581136,0.140794,0.0
0.0,0.04,2015-08-17 19:05:00,0.5870374779433195,0.5301060759347829,0.046091038748367764,0.05104104323821855,0.138617,0.0
0.0,0.03,2015-08-17 19:15:00,0.6245922932452371,0.5652373721536816,0.052729528397725024,0.05826659503809387,0.139373,0.0
0.0,0.04,2015-08-17 19:25:00,0.6044368663661298,0.5482312267127601,0.05197964981519156,0.057308695890036385,0.137507,0.0
0.0,0.03,2015-08-17 19:35:00,0.5786846556641785,0.5261057979729379,0.0633634478275214,0.06969597204410675,0.139324,--
0.04,0.05,2015-08-17 19:45:00,0.4329848368462589,0.3946027622700455,0.058139996124429875,0.06379513562287435,0.148342,--
0.0,0.06,2015-08-17 19:55:00,0.5350899852644319,0.4888851758343584,0.08651401279161845,0.09469050017895954,0.131161,--
0.0,0.08,2015-08-17 20:05:00,0.5412411829822109,0.4957901330851656,0.08716024572583743,0.0951505714970913,0.138899,--
0.0,0.06,2015-08-17 20:15:00,0.6084080236506599,0.5588067293420125,0.09186164290095117,0.10001554682864926,0.132014,--
0.0,0.06,2015-08-17 20:25:00,0.660717298061264,0.608516823917315,0.11876484006644453,0.1289528590651453,0.139564,--
0.0,0.04,2015-08-17 20:35:00,0.6356305993967097,0.5870572983871325,0.098128706217029,0.10624790548063637,0.145275,--
0.0,0.05,2015-08-17 20:45:00,0.6468483269720421,0.5991332639213063,0.11821600794799007,0.1276307485616668,0.171873,--
0.0,0.05,2015-08-17 20:55:00,0.5634878186321737,0.5234498639937075,0.11581004438444953,0.12466819417622993,0.178025,--
0.0,0.08,2015-08-17 21:05:00,0.3971077802580608,0.3699905582948853,0.13655492793807325,0.14656326519977944,0.198453,--
0.0,0.16,2015-08-17 21:15:00,0.24503560291770954,0.22899336193765896,0.1483519647133064,0.15874483351813545,0.218865,--
0.0,--,2015-08-17 21:25:00,0.06726618312929714,0.0630549823578342,0.2404825457849847,0.2565434539712079,0.211826,--
0.0,--,2015-08-17 21:35:00,,,,,0.224537,--
0.0,--,2015-08-17 21:45:00,,,,,0.196834,--
0.0,--,2015-08-17 21:55:00,,,,,--,--
0.8,--,2015-08-18 10:15:00,,,,,--,0.758642
0.88,--,2015-08-18 10:25:00,,,,,0.163604,0.845181
0.77,--,2015-08-18 10:35:00,0.4270463444197991,0.4021440781587153,0.9018276002532876,0.9576721401652696,0.478129,0.848193
0.54,--,2015-08-18 10:45:00,0.3957179793457407,0.3714846994333613,0.6871690586252887,0.7319955620322749,0.59667,0.736145
0.45,--,2015-08-18 10:55:00,,,,,0.661356,0.481796
0.04,0.46,2015-08-18 11:05:00,0.31795335512734835,0.2966603577570121,0.473324028521109,0.5072971800767071,0.369705,0.206792
0.0,0.35,2015-08-18 11:15:00,0.4570380281251386,0.42515347391603786,0.4821440113444266,0.5183025936199196,0.305511,0.068568
0.0,0.43,2015-08-18 11:25:00,0.3820639333824544,0.3543624682325536,0.4474473962467539,0.4824255600330187,0.311975,0.0499699
0.0,0.35,2015-08-18 11:35:00,0.4312660206428296,0.3988397688285055,0.3707348924738789,0.4008761770680023,0.285662,0.05
0.0,0.37,2015-08-18 11:45:00,0.4798374102839996,0.4425009592919006,0.438155445163878,0.4751252391536147,0.314461,0.0
0.0,0.4,2015-08-18 11:55:00,0.4570240132308325,0.4202944535359918,0.4360774694463997,0.4741863079305959,0.340049,0.0
0.0,0.42,2015-08-18 12:05:00,0.37470930417908654,0.3436633265307948,0.3659297488129528,0.3989872382959743,0.352146,0.0
0.0,0.41,2015-08-18 12:15:00,0.3751714454818956,0.3431817988843847,0.3476808767979922,0.3800899043560868,0.356135,0.0
0.0,0.44,2015-08-18 12:25:00,0.3464169577822268,0.31606975386295616,0.3528851960013973,0.3867672074000253,0.389227,0.0325301
0.0,0.57,2015-08-18 12:35:00,0.20199687773329006,0.18384556945400712,0.37037187318067816,0.4069391620636436,0.481757,0.200482
0.32,0.81,2015-08-18 12:45:00,0.5323385165695149,0.4833461637577834,0.976786518482584,1.075794379356438,0.615489,0.518675
0.38,0.96,2015-08-18 12:55:00,0.31467942829109946,0.2850621619226337,0.7617884926686931,0.8409364671021575,0.929418,0.750152
0.04,0.81,2015-08-18 13:05:00,,,,,0.676335,0.896845
0.3,0.81,2015-08-18 13:15:00,0.5057329250053595,0.4561600558183115,0.6773649845201837,0.7509771417908772,0.637826,0.930261
0.68,1.0,2015-08-18 13:25:00,0.5097368373427292,0.4588482488019212,0.935231374105298,1.038953257563644,0.837512,0.833835
0.34,0.84,2015-08-18 13:35:00,0.3711612931279277,0.3334707396864362,0.5778623761066172,0.6431753111753835,0.735433,0.843468
0.75,1.0,2015-08-18 13:45:00,0.5594073368397277,0.5016970411635575,0.9923800262642576,1.106533668880948,0.963453,0.841566
0.63,1.0,2015-08-18 13:55:00,0.4929907395221311,0.4413854307353302,0.9939264841816556,1.1101330455131513,0.996137,0.995752
0.5,1.0,2015-08-18 14:05:00,0.18572012614233796,0.16601708044858765,0.8307189532194461,0.9293093720469591,0.994796,0.985437
0.45,1.0,2015-08-18 14:15:00,0.27364179403928063,0.2442533558871437,0.7563668526324208,0.8473725233147302,0.980006,0.952034
0.63,1.0,2015-08-18 14:25:00,0.4991370195682406,0.4449313093270696,0.9861799259688476,1.1063256252984286,0.996801,0.92359
0.68,1.0,2015-08-18 14:35:00,0.604121148547809,0.5378534663034238,1.0000000000636695,1.1232076884031184,0.991852,0.896296
0.38,0.98,2015-08-18 14:45:00,0.3752330147129279,0.33370308023569195,0.8268847350983486,0.9297919927856512,0.992028,0.894737
0.3,0.75,2015-08-18 14:55:00,,,,,0.902536,--
0.39,1.0,2015-08-18 15:05:00,0.26140261459323394,0.2320427335402101,0.6880175820403667,0.7750710056184587,0.976121,--
0.73,0.95,2015-08-18 15:15:00,0.4544615374081542,0.4031215234844072,0.962089171836537,1.0846171655071222,0.99804,--
0.89,1.0,2015-08-18 15:25:00,0.7196275386364104,0.6379437978431642,0.9971091151237491,1.1247811808726742,0.997465,--
0.63,1.0,2015-08-18 15:35:00,0.5965509904896286,0.5285832494455068,0.9935266972899716,1.1212790718736614,0.996911,--
0.63,1.0,2015-08-18 15:45:00,0.5356367195796184,0.4744417849689021,0.9787365390309992,1.104976934385398,0.996161,--
0.64,0.91,2015-08-18 15:55:00,0.6168222794044282,0.5462297994957753,0.9846153855496678,1.1118630052993168,0.992996,--
0.88,1.0,2015-08-18 16:05:00,0.8516005873680115,0.7540672431730397,1.0,1.129343032836914,0.979928,--
0.88,1.0,2015-08-18 16:15:00,0.926167607307434,0.8201222785196823,1.0,1.12930428981781,0.985612,--
0.88,1.0,2015-08-18 16:25:00,0.9211369204536354,0.8158010802884844,0.9980266690254213,1.1268913889052286,0.995459,--
0.93,1.0,2015-08-18 16:35:00,0.7605315444984798,0.6737585662342548,0.9992557764053344,1.1279493531728235,0.961998,--
0.88,1.0,2015-08-18 16:45:00,0.8722344360265736,0.7730420303723612,0.9994996786117554,1.1277498560624653,0.995178,--
0.88,0.65,2015-08-18 16:55:00,0.7340858578681946,0.6509611625792274,1.0,1.1276953220367432,0.995949,--
0.88,1.0,2015-08-18 17:05:00,0.8788686728770166,0.7798761991178548,0.9717984795570374,1.095152334432413,0.97796,--
0.88,1.0,2015-08-18 17:15:00,0.8968172737261098,0.7964414928324469,0.9700286984443665,1.0922817314315625,0.9821,--
0.88,1.0,2015-08-18 17:25:00,0.9277857542797858,0.8247076241109612,0.9625447988510132,1.0828508505578185,0.982396,--
0.96,1.0,2015-08-18 17:35:00,0.9585081792179496,0.8529117712720253,0.9902240037918092,1.1128206209147038,0.975756,--
1.0,1.0,2015-08-18 17:45:00,0.9503745645020092,0.8466655517132471,0.9994431138038636,1.121866021481381,0.97308,--
1.0,1.0,2015-08-18 17:55:00,0.9098830386895737,0.8116402726137845,0.9978519082069396,1.1186341499266064,0.979341,--
0.88,1.0,2015-08-18 18:05:00,0.8148710377659999,0.7279122235611243,0.9957144856452942,1.1146658483999021,0.974476,--
0.73,1.0,2015-08-18 18:15:00,0.5564224823550384,0.4978026370666922,0.9856158535923354,1.1016792179645565,0.967845,--
0.64,1.0,2015-08-18 18:25:00,0.5726276944483948,0.5131407726859747,0.9880725156366551,1.1026168971435308,0.938357,--
0.48,1.0,2015-08-18 18:35:00,0.6587484480032685,0.5913484886651215,0.9907085299493136,1.103626235692116,0.922606,--
0.13,1.0,2015-08-18 18:45:00,0.6638180979939209,0.5970072399130333,0.9914826750751592,1.1024391323264229,0.93214,--
0.14,0.81,2015-08-18 18:55:00,0.5020399865497025,0.4523984626516786,0.8478142983376858,0.9408446625553932,0.909423,--
0.25,0.93,2015-08-18 19:05:00,0.058295744117029986,0.05264003615393409,0.8517388754056942,0.9432507111123328,0.885173,--
0.0,0.97,2015-08-18 19:15:00,,,,,0.882421,--
0.0,0.85,2015-08-18 19:25:00,,,,,0.86303,--
0.0,0.66,2015-08-18 19:35:00,0.4682300806378707,0.4256759713945263,0.7457957492503714,0.8203516930187076,0.850455,--
0.0,0.54,2015-08-18 19:45:00,0.5738202390729675,0.5229427449513966,0.9288100609614616,1.01917469241077,0.85437,--
0.0,0.94,2015-08-18 19:55:00,0.564230008643594,0.5155005477655479,0.9662637136103532,1.0576031118599667,0.86813,--
0.0,1.0,2015-08-18 20:05:00,0.5651543967593596,0.5176893978387148,0.981050016528333,1.070998812408683,0.879985,--
0.0,1.0,2015-08-18 20:15:00,0.5353060191430293,0.49166134322764704,0.9388888667027776,1.0222338375292317,0.864437,--
0.0,1.0,2015-08-18 20:25:00,0.5298628205657419,0.4879999612987374,0.9346971191479804,1.0148796950892371,0.884363,--
0.0,1.0,2015-08-18 20:35:00,0.5511985011805142,0.5090791396246394,0.980498856449048,1.061621775511003,0.93852,--
0.18,1.0,2015-08-18 20:45:00,0.5587686537676012,0.5175552284067864,0.9839829240483632,1.0623384396933713,0.954513,--
0.38,1.0,2015-08-18 20:55:00,0.6008089586531261,0.5581266117064525,0.9935400486865714,1.069520337341503,0.929803,--
0.75,1.0,2015-08-18 21:05:00,0.6782919764517615,0.6319850956191595,1.0000000000001654,1.0732721090318549,0.946385,--
0.41,1.0,2015-08-18 21:15:00,0.5931500716942004,0.5543298388509161,0.996774137201098,1.0665791546948744,0.981403,--
0.04,--,2015-08-18 21:25:00,0.5867879984855867,0.5500673678785595,1.0000000003250122,1.0667566064486986,0.922233,--
0.07,--,2015-08-18 21:35:00,0.6495362520215208,0.6107789888272336,1.0000000000004141,1.0634554624561896,0.650432,--
0.39,--,2015-08-18 21:45:00,,,,,0.359684,--
0.63,--,2015-08-18 21:55:00,,,,,--,--
0.13,--,2015-08-19 10:15:00,,,,,--,0.0
0.11,--,2015-08-19 10:25:00,,,,,0.220489,0.0168675
0.04,--,2015-08-19 10:35:00,0.3792100979145043,0.3570599798480472,0.5779026091431123,0.6137526392385629,0.245385,0.0168573
0.0,--,2015-08-19 10:45:00,0.4027232734780309,0.3780202593642682,0.4786791508600412,0.5099600611465581,0.255513,0.0409639
0.0,--,2015-08-19 10:55:00,0.3973899567822436,0.3718657584264471,0.4105553274601219,0.4387351084070516,0.260452,0.0757576
0.0,0.34,2015-08-19 11:05:00,0.34055647583749304,0.3177136207799635,0.3523261481259315,0.3776575617268365,0.248764,0.106731
0.0,0.27,2015-08-19 11:15:00,0.4312181626359166,0.4010881454106861,0.3193009835633873,0.34328709296322296,0.224118,0.0824242
0.0,0.25,2015-08-19 11:25:00,0.5002691959581211,0.4639419857647553,0.3337150005509876,0.3598452826588069,0.216029,0.0295181
0.0,0.26,2015-08-19 11:35:00,0.4387886170221983,0.4057474128724857,0.2680477709605789,0.2898756886285769,0.219455,0.0
0.0,0.15,2015-08-19 11:45:00,0.4441995426211936,0.4095854409744717,0.25310798979447624,0.2744981682771374,0.214558,0.0
0.0,0.18,2015-08-19 11:55:00,0.4082047092260128,0.3753514027272883,0.229126894288676,0.2491816377383385,0.216133,0.0
0.0,0.18,2015-08-19 12:05:00,0.39928972069870855,0.3661605308079041,0.21041483212934586,0.229452582905144,0.221379,0.0
0.0,0.22,2015-08-19 12:15:00,0.44000211270512585,0.4024326526101957,0.2198614629753929,0.2403868264271203,0.229318,0.0
0.0,0.11,2015-08-19 12:25:00,0.3523626948892246,0.3214527050319779,0.1832829866392508,0.2009069641928432,0.230964,0.0
0.0,0.21,2015-08-19 12:35:00,0.3453521126334562,0.3142776348477059,0.1681379184066862,0.184762703091103,0.22469,0.0
0.05,0.26,2015-08-19 12:45:00,0.3938317781143245,0.3575391547960313,0.2032575915710722,0.22388960098464453,0.261082,0.0
0.16,0.3,2015-08-19 12:55:00,0.3388562911045633,0.3069225928404627,0.21484738247187807,0.2372011343452537,0.283088,0.0
0.36,0.33,2015-08-19 13:05:00,0.6368385316491711,0.5755509802282806,0.6073825955402596,0.6720597368102877,0.420494,0.223636
0.46,0.55,2015-08-19 13:15:00,0.6501810604340805,0.5863704348410083,0.9918062686923952,1.099737662759957,0.536308,0.292121
0.25,0.43,2015-08-19 13:25:00,0.05541566281815104,0.049876652024092666,0.3817701614247504,0.4241673344338698,0.489866,0.290012
0.21,0.29,2015-08-19 13:35:00,0.3372951422608688,0.3030029531781873,0.2014935054779484,0.22429741981708934,0.354455,0.0668272
